version,section_code,section_label,division_code,division_label,group_code,group_label,class_code,class_label,subclass_code,subclass_label,notes_include,notes_exclude,source_url,source_reference
NAF 2025,G,COMMERCE,46,Commerce de gros,46.6,"Commerce de gros d’autres machines, équipements et fournitures",46.64,Commerce de gros d’autres machines et équipements,46.64K,Commerce de gros d’autres machines et équipements pour le commerce et les services,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/46.64K,Insee — NAF 2025 — sous-classe 46.64K
NAF 2025,G,COMMERCE,46,Commerce de gros,46.7,"Commerce de gros de véhicules automobiles, de motocycles et de leurs pièces et accessoires",46.71,Commerce de gros de véhicules automobiles,46.71G,"Commerce de gros de véhicules automobiles légers (moins de 3,5 tonnes)",,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/46.71G,Insee — NAF 2025 — sous-classe 46.71G
NAF 2025,G,COMMERCE,46,Commerce de gros,46.7,"Commerce de gros de véhicules automobiles, de motocycles et de leurs pièces et accessoires",46.71,Commerce de gros de véhicules automobiles,46.71H,Commerce de gros d’autres véhicules automobiles,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/46.71H,Insee — NAF 2025 — sous-classe 46.71H
NAF 2025,G,COMMERCE,46,Commerce de gros,46.7,"Commerce de gros de véhicules automobiles, de motocycles et de leurs pièces et accessoires",46.72,Commerce de gros de pièces et accessoires de véhicules automobiles,46.72Y,Commerce de gros de pièces et accessoires de véhicules automobiles,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/46.72Y,Insee — NAF 2025 — sous-classe 46.72Y
NAF 2025,G,COMMERCE,46,Commerce de gros,46.7,"Commerce de gros de véhicules automobiles, de motocycles et de leurs pièces et accessoires",46.73,Commerce de gros de motocycles et de pièces et accessoires pour motocycles,46.73Y,Commerce de gros de motocycles et de pièces et accessoires pour motocycles,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/46.73Y,Insee — NAF 2025 — sous-classe 46.73Y
NAF 2025,G,COMMERCE,46,Commerce de gros,46.8,Autre commerce de gros spécialisé,46.81,"Commerce de gros de combustibles solides, liquides et gazeux et de produits annexes",46.81Y,"Commerce de gros de combustibles solides, liquides et gazeux et de produits annexes",,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/46.81Y,Insee — NAF 2025 — sous-classe 46.81Y
NAF 2025,G,COMMERCE,46,Commerce de gros,46.8,Autre commerce de gros spécialisé,46.82,Commerce de gros de minerais et de métaux,46.82Y,Commerce de gros de minerais et de métaux,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/46.82Y,Insee — NAF 2025 — sous-classe 46.82Y
NAF 2025,G,COMMERCE,46,Commerce de gros,46.8,Autre commerce de gros spécialisé,46.83,"Commerce de gros de bois, de matériaux de construction et d’appareils sanitaires",46.83G,Commerce de gros de bois et matériaux de construction,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/46.83G,Insee — NAF 2025 — sous-classe 46.83G
NAF 2025,G,COMMERCE,46,Commerce de gros,46.8,Autre commerce de gros spécialisé,46.83,"Commerce de gros de bois, de matériaux de construction et d’appareils sanitaires",46.83H,Commerce de gros d’appareils sanitaires,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/46.83H,Insee — NAF 2025 — sous-classe 46.83H
NAF 2025,G,COMMERCE,46,Commerce de gros,46.8,Autre commerce de gros spécialisé,46.83,"Commerce de gros de bois, de matériaux de construction et d’appareils sanitaires",46.83J,Commerce de gros de matériaux de décoration,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/46.83J,Insee — NAF 2025 — sous-classe 46.83J
NAF 2025,G,COMMERCE,46,Commerce de gros,46.8,Autre commerce de gros spécialisé,46.84,Commerce de gros de quincaillerie et fournitures pour plomberie et chauffage,46.84G,Commerce de gros de quincaillerie et de matériel de bricolage,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/46.84G,Insee — NAF 2025 — sous-classe 46.84G
NAF 2025,G,COMMERCE,46,Commerce de gros,46.8,Autre commerce de gros spécialisé,46.84,Commerce de gros de quincaillerie et fournitures pour plomberie et chauffage,46.84H,Commerce de gros de fournitures pour plomberie et chauffage,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/46.84H,Insee — NAF 2025 — sous-classe 46.84H
NAF 2025,G,COMMERCE,46,Commerce de gros,46.8,Autre commerce de gros spécialisé,46.85,Commerce de gros de produits chimiques,46.85Y,Commerce de gros de produits chimiques,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/46.85Y,Insee — NAF 2025 — sous-classe 46.85Y
NAF 2025,G,COMMERCE,46,Commerce de gros,46.8,Autre commerce de gros spécialisé,46.86,Commerce de gros d’autres produits intermédiaires,46.86Y,Commerce de gros d’autres produits intermédiaires,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/46.86Y,Insee — NAF 2025 — sous-classe 46.86Y
NAF 2025,G,COMMERCE,46,Commerce de gros,46.8,Autre commerce de gros spécialisé,46.87,Commerce de gros de déchets et débris,46.87Y,Commerce de gros de déchets et débris,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/46.87Y,Insee — NAF 2025 — sous-classe 46.87Y
NAF 2025,G,COMMERCE,46,Commerce de gros,46.8,Autre commerce de gros spécialisé,46.89,Autre commerce de gros spécialisé n.c.a.,46.89Y,Autre commerce de gros spécialisé n.c.a.,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/46.89Y,Insee — NAF 2025 — sous-classe 46.89Y
NAF 2025,G,COMMERCE,46,Commerce de gros,46.9,Commerce de gros non spécialisé,46.90,Commerce de gros non spécialisé,46.90Y,Commerce de gros non spécialisé,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/46.90Y,Insee — NAF 2025 — sous-classe 46.90Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.1,Commerce de détail non spécialisé,47.11,Commerce de détail non spécialisé à prédominance alimentaire,47.11G,Commerce de détail non spécialisé à prédominance alimentaire en magasin de moins de 120 m²,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.11G,Insee — NAF 2025 — sous-classe 47.11G
NAF 2025,G,COMMERCE,47,Commerce de détail,47.1,Commerce de détail non spécialisé,47.11,Commerce de détail non spécialisé à prédominance alimentaire,47.11H,Commerce de détail non spécialisé à prédominance alimentaire en magasin de 120 à 400 m² (supérette),,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.11H,Insee — NAF 2025 — sous-classe 47.11H
NAF 2025,G,COMMERCE,47,Commerce de détail,47.1,Commerce de détail non spécialisé,47.11,Commerce de détail non spécialisé à prédominance alimentaire,47.11J,Commerce de détail non spécialisé à prédominance alimentaire en magasin de 400 à 2500 m² (supermarché),,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.11J,Insee — NAF 2025 — sous-classe 47.11J
NAF 2025,G,COMMERCE,47,Commerce de détail,47.1,Commerce de détail non spécialisé,47.11,Commerce de détail non spécialisé à prédominance alimentaire,47.11K,Commerce de détail non spécialisé à prédominance alimentaire en magasin de plus de 2500 m² (hypermarché),,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.11K,Insee — NAF 2025 — sous-classe 47.11K
NAF 2025,G,COMMERCE,47,Commerce de détail,47.1,Commerce de détail non spécialisé,47.11,Commerce de détail non spécialisé à prédominance alimentaire,47.11L,Commerce de détail non spécialisé à prédominance alimentaire hors magasin,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.11L,Insee — NAF 2025 — sous-classe 47.11L
NAF 2025,G,COMMERCE,47,Commerce de détail,47.1,Commerce de détail non spécialisé,47.12,Autre commerce de détail non spécialisé,47.12G,Autre commerce de détail non spécialisé en magasin de plus de 2500 m² (grand magasin),,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.12G,Insee — NAF 2025 — sous-classe 47.12G
NAF 2025,G,COMMERCE,47,Commerce de détail,47.1,Commerce de détail non spécialisé,47.12,Autre commerce de détail non spécialisé,47.12H,Autre commerce de détail non spécialisé en magasin de moins de 2500 m² ou hors magasin,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.12H,Insee — NAF 2025 — sous-classe 47.12H
NAF 2025,G,COMMERCE,47,Commerce de détail,47.2,"Commerce de détail de produits alimentaires, de boissons et de tabac",47.21,Commerce de détail de fruits et légumes,47.21Y,Commerce de détail de fruits et légumes,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.21Y,Insee — NAF 2025 — sous-classe 47.21Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.2,"Commerce de détail de produits alimentaires, de boissons et de tabac",47.22,Commerce de détail de viande et de produits à base de viande,47.22Y,Commerce de détail de viande et de produits à base de viande,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.22Y,Insee — NAF 2025 — sous-classe 47.22Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.2,"Commerce de détail de produits alimentaires, de boissons et de tabac",47.23,"Commerce de détail de poisson, de crustacés et de mollusques",47.23Y,"Commerce de détail de poisson, de crustacés et de mollusques",,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.23Y,Insee — NAF 2025 — sous-classe 47.23Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.2,"Commerce de détail de produits alimentaires, de boissons et de tabac",47.24,"Commerce de détail de pain, de pâtisserie et de confiserie",47.24Y,"Commerce de détail de pain, de pâtisserie et de confiserie",,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.24Y,Insee — NAF 2025 — sous-classe 47.24Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.2,"Commerce de détail de produits alimentaires, de boissons et de tabac",47.25,Commerce de détail de boissons,47.25Y,Commerce de détail de boissons,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.25Y,Insee — NAF 2025 — sous-classe 47.25Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.2,"Commerce de détail de produits alimentaires, de boissons et de tabac",47.26,Commerce de détail de produits à base de tabac,47.26Y,Commerce de détail de produits à base de tabac,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.26Y,Insee — NAF 2025 — sous-classe 47.26Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.2,"Commerce de détail de produits alimentaires, de boissons et de tabac",47.27,Commerce de détail d’autres produits alimentaires,47.27G,Commerce de détail de produits laitiers et d'œufs,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.27G,Insee — NAF 2025 — sous-classe 47.27G
NAF 2025,G,COMMERCE,47,Commerce de détail,47.2,"Commerce de détail de produits alimentaires, de boissons et de tabac",47.27,Commerce de détail d’autres produits alimentaires,47.27H,Commerce de détail spécialisé d’autres produits d’épicerie et d’autres produits alimentaires n.c.a.,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.27H,Insee — NAF 2025 — sous-classe 47.27H
NAF 2025,G,COMMERCE,47,Commerce de détail,47.3,Commerce de détail de carburants,47.30,Commerce de détail de carburants,47.30Y,Commerce de détail de carburants,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.30Y,Insee — NAF 2025 — sous-classe 47.30Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.4,Commerce de détail d’équipements de l’information et de la communication,47.40,Commerce de détail d’équipements de l’information et de la communication,47.40Y,Commerce de détail d’équipements de l’information et de la communication,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.40Y,Insee — NAF 2025 — sous-classe 47.40Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.5,Commerce de détail d’autres équipements du foyer,47.51,Commerce de détail de textiles,47.51Y,Commerce de détail de textiles,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.51Y,Insee — NAF 2025 — sous-classe 47.51Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.5,Commerce de détail d’autres équipements du foyer,47.52,"Commerce de détail de quincaillerie, de matériaux de construction et de bricolage, de peinture et de verre",47.52G,"Commerce de détail de quincaillerie, de matériaux de construction et de bricolage, de peinture et de verre en magasin de moins de 400 m²",,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.52G,Insee — NAF 2025 — sous-classe 47.52G
NAF 2025,G,COMMERCE,47,Commerce de détail,47.5,Commerce de détail d’autres équipements du foyer,47.52,"Commerce de détail de quincaillerie, de matériaux de construction et de bricolage, de peinture et de verre",47.52H,"Commerce de détail de quincaillerie, de matériaux de construction et de bricolage, de peinture et de verre en magasin de plus de 400 m² ou hors magasin",,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.52H,Insee — NAF 2025 — sous-classe 47.52H
NAF 2025,G,COMMERCE,47,Commerce de détail,47.5,Commerce de détail d’autres équipements du foyer,47.53,"Commerce de détail de tapis, moquettes et revêtements de murs et de sols",47.53Y,"Commerce de détail de tapis, moquettes et revêtements de murs et de sols",,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.53Y,Insee — NAF 2025 — sous-classe 47.53Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.5,Commerce de détail d’autres équipements du foyer,47.54,Commerce de détail d’appareils électroménagers,47.54Y,Commerce de détail d’appareils électroménagers,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.54Y,Insee — NAF 2025 — sous-classe 47.54Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.5,Commerce de détail d’autres équipements du foyer,47.55,"Commerce de détail de meubles, d’appareils d’éclairage, de vaisselle et d’autres biens domestiques",47.55G,Commerce de détail de meubles,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.55G,Insee — NAF 2025 — sous-classe 47.55G
NAF 2025,G,COMMERCE,47,Commerce de détail,47.5,Commerce de détail d’autres équipements du foyer,47.55,"Commerce de détail de meubles, d’appareils d’éclairage, de vaisselle et d’autres biens domestiques",47.55H,"Commerce de détail d'appareils d’éclairage, de vaisselle et d’autres équipements du foyer",,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.55H,Insee — NAF 2025 — sous-classe 47.55H
NAF 2025,G,COMMERCE,47,Commerce de détail,47.6,Commerce de détail de biens culturels et de loisirs,47.61,Commerce de détail de livres,47.61Y,Commerce de détail de livres,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.61Y,Insee — NAF 2025 — sous-classe 47.61Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.6,Commerce de détail de biens culturels et de loisirs,47.62,Commerce de détail de journaux et autres publications périodiques et de papeterie,47.62Y,Commerce de détail de journaux et autres publications périodiques et de papeterie,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.62Y,Insee — NAF 2025 — sous-classe 47.62Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.6,Commerce de détail de biens culturels et de loisirs,47.63,Commerce de détail d’articles de sport,47.63Y,Commerce de détail d’articles de sport,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.63Y,Insee — NAF 2025 — sous-classe 47.63Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.6,Commerce de détail de biens culturels et de loisirs,47.64,Commerce de détail de jeux et jouets,47.64Y,Commerce de détail de jeux et jouets,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.64Y,Insee — NAF 2025 — sous-classe 47.64Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.6,Commerce de détail de biens culturels et de loisirs,47.69,Commerce de détail de biens culturels et de loisirs n.c.a.,47.69Y,Commerce de détail de biens culturels et de loisirs n.c.a.,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.69Y,Insee — NAF 2025 — sous-classe 47.69Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.7,"Commerce de détail d’autres biens, à l’exception des automobiles et des motocycles",47.71,Commerce de détail d’habillement,47.71Y,Commerce de détail d’habillement,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.71Y,Insee — NAF 2025 — sous-classe 47.71Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.7,"Commerce de détail d’autres biens, à l’exception des automobiles et des motocycles",47.72,Commerce de détail de chaussures et d’articles en cuir,47.72G,Commerce de détail de chaussures,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.72G,Insee — NAF 2025 — sous-classe 47.72G
NAF 2025,G,COMMERCE,47,Commerce de détail,47.7,"Commerce de détail d’autres biens, à l’exception des automobiles et des motocycles",47.72,Commerce de détail de chaussures et d’articles en cuir,47.72H,Commerce de détail de maroquinerie et d'articles de voyage,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.72H,Insee — NAF 2025 — sous-classe 47.72H
NAF 2025,G,COMMERCE,47,Commerce de détail,47.7,"Commerce de détail d’autres biens, à l’exception des automobiles et des motocycles",47.73,Commerce de détail de produits pharmaceutiques,47.73Y,Commerce de détail de produits pharmaceutiques,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.73Y,Insee — NAF 2025 — sous-classe 47.73Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.7,"Commerce de détail d’autres biens, à l’exception des automobiles et des motocycles",47.74,Commerce de détail d’articles médicaux et orthopédiques,47.74G,Commerce de détail d'optique,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.74G,Insee — NAF 2025 — sous-classe 47.74G
NAF 2025,G,COMMERCE,47,Commerce de détail,47.7,"Commerce de détail d’autres biens, à l’exception des automobiles et des motocycles",47.74,Commerce de détail d’articles médicaux et orthopédiques,47.74H,Commerce de détail d’autres articles médicaux et orthopédiques,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.74H,Insee — NAF 2025 — sous-classe 47.74H
NAF 2025,G,COMMERCE,47,Commerce de détail,47.7,"Commerce de détail d’autres biens, à l’exception des automobiles et des motocycles",47.75,Commerce de détail de parfumerie et de produits de beauté,47.75Y,Commerce de détail de parfumerie et de produits de beauté,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.75Y,Insee — NAF 2025 — sous-classe 47.75Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.7,"Commerce de détail d’autres biens, à l’exception des automobiles et des motocycles",47.76,"Commerce de détail de fleurs, plantes, engrais, animaux de compagnie et aliments pour ces animaux",47.76Y,"Commerce de détail de fleurs, plantes, engrais, animaux de compagnie et aliments pour ces animaux",,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.76Y,Insee — NAF 2025 — sous-classe 47.76Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.7,"Commerce de détail d’autres biens, à l’exception des automobiles et des motocycles",47.77,Commerce de détail d’articles d’horlogerie et de bijouterie,47.77Y,Commerce de détail d’articles d’horlogerie et de bijouterie,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.77Y,Insee — NAF 2025 — sous-classe 47.77Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.7,"Commerce de détail d’autres biens, à l’exception des automobiles et des motocycles",47.78,Commerce de détail d’autres biens neufs,47.78G,Commerce de détail de charbons et combustibles,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.78G,Insee — NAF 2025 — sous-classe 47.78G
NAF 2025,G,COMMERCE,47,Commerce de détail,47.7,"Commerce de détail d’autres biens, à l’exception des automobiles et des motocycles",47.78,Commerce de détail d’autres biens neufs,47.78H,Commerce de détail spécialisé d’autres biens neufs n.c.a.,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.78H,Insee — NAF 2025 — sous-classe 47.78H
NAF 2025,G,COMMERCE,47,Commerce de détail,47.7,"Commerce de détail d’autres biens, à l’exception des automobiles et des motocycles",47.79,Commerce de détail de biens d’occasion,47.79G,Commerce de détail d’antiquités et livres anciens,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.79G,Insee — NAF 2025 — sous-classe 47.79G
NAF 2025,G,COMMERCE,47,Commerce de détail,47.7,"Commerce de détail d’autres biens, à l’exception des automobiles et des motocycles",47.79,Commerce de détail de biens d’occasion,47.79H,Commerce de détail d’autres biens d’occasion,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.79H,Insee — NAF 2025 — sous-classe 47.79H
NAF 2025,G,COMMERCE,47,Commerce de détail,47.8,"Commerce de détail d’automobiles, de motocycles et de leurs pièces et accessoires",47.81,Commerce de détail de véhicules automobiles,47.81Y,Commerce de détail de véhicules automobiles,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.81Y,Insee — NAF 2025 — sous-classe 47.81Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.8,"Commerce de détail d’automobiles, de motocycles et de leurs pièces et accessoires",47.82,Commerce de détail de pièces et accessoires de véhicules automobiles,47.82Y,Commerce de détail de pièces et accessoires de véhicules automobiles,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.82Y,Insee — NAF 2025 — sous-classe 47.82Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.8,"Commerce de détail d’automobiles, de motocycles et de leurs pièces et accessoires",47.83,Commerce de détail de motocycles et de pièces et accessoires de motocycles,47.83Y,Commerce de détail de motocycles et de pièces et accessoires de motocycles,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.83Y,Insee — NAF 2025 — sous-classe 47.83Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.9,Activités de service d’intermédiation pour le commerce de détail,47.91,Activités de service d’intermédiation pour le commerce de détail non spécialisé,47.91Y,Activités de service d’intermédiation pour le commerce de détail non spécialisé,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.91Y,Insee — NAF 2025 — sous-classe 47.91Y
NAF 2025,G,COMMERCE,47,Commerce de détail,47.9,Activités de service d’intermédiation pour le commerce de détail,47.92,Activités de service d’intermédiation pour le commerce de détail spécialisé,47.92G,Activités de service d’intermédiation pour le commerce de détail de véhicules automobiles,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.92G,Insee — NAF 2025 — sous-classe 47.92G
NAF 2025,G,COMMERCE,47,Commerce de détail,47.9,Activités de service d’intermédiation pour le commerce de détail,47.92,Activités de service d’intermédiation pour le commerce de détail spécialisé,47.92H,Activités de service d’intermédiation pour le commerce de détail de journaux et de produits à base de tabac,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.92H,Insee — NAF 2025 — sous-classe 47.92H
NAF 2025,G,COMMERCE,47,Commerce de détail,47.9,Activités de service d’intermédiation pour le commerce de détail,47.92,Activités de service d’intermédiation pour le commerce de détail spécialisé,47.92J,Activités de service d'intermédiation pour le commerce de détail spécialisé d’autres biens,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/47.92J,Insee — NAF 2025 — sous-classe 47.92J
NAF 2025,H,TRANSPORTS ET ENTREPOSAGE,49,Transports terrestres et transports par conduites,49.1,Transport ferroviaire de voyageurs,49.11,Transport ferroviaire lourd de voyageurs,49.11Y,Transport ferroviaire lourd de voyageurs,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/49.11Y,Insee — NAF 2025 — sous-classe 49.11Y
NAF 2025,H,TRANSPORTS ET ENTREPOSAGE,49,Transports terrestres et transports par conduites,49.1,Transport ferroviaire de voyageurs,49.12,Autre transport ferroviaire de voyageurs,49.12Y,Autre transport ferroviaire de voyageurs,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/49.12Y,Insee — NAF 2025 — sous-classe 49.12Y
NAF 2025,H,TRANSPORTS ET ENTREPOSAGE,49,Transports terrestres et transports par conduites,49.2,Transport ferroviaire de fret,49.20,Transport ferroviaire de fret,49.20Y,Transport ferroviaire de fret,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/49.20Y,Insee — NAF 2025 — sous-classe 49.20Y
NAF 2025,H,TRANSPORTS ET ENTREPOSAGE,49,Transports terrestres et transports par conduites,49.3,Autre transport terrestre de voyageurs,49.31,Transport régulier de voyageurs par route,49.31G,Transport régulier urbain et suburbain de voyageurs par route,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/49.31G,Insee — NAF 2025 — sous-classe 49.31G
NAF 2025,H,TRANSPORTS ET ENTREPOSAGE,49,Transports terrestres et transports par conduites,49.3,Autre transport terrestre de voyageurs,49.31,Transport régulier de voyageurs par route,49.31H,Autre transport régulier de voyageurs par route,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/49.31H,Insee — NAF 2025 — sous-classe 49.31H
NAF 2025,H,TRANSPORTS ET ENTREPOSAGE,49,Transports terrestres et transports par conduites,49.3,Autre transport terrestre de voyageurs,49.32,Transport non régulier de voyageurs par route,49.32Y,Transport non régulier de voyageurs par route,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/49.32Y,Insee — NAF 2025 — sous-classe 49.32Y
NAF 2025,H,TRANSPORTS ET ENTREPOSAGE,49,Transports terrestres et transports par conduites,49.3,Autre transport terrestre de voyageurs,49.33,Transport de voyageurs sur demande par véhicule avec chauffeur,49.33G,Transport de personnes par taxi,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/49.33G,Insee — NAF 2025 — sous-classe 49.33G
NAF 2025,H,TRANSPORTS ET ENTREPOSAGE,49,Transports terrestres et transports par conduites,49.3,Autre transport terrestre de voyageurs,49.33,Transport de voyageurs sur demande par véhicule avec chauffeur,49.33H,Autre transport de personnes sur demande par véhicule avec chauffeur,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/49.33H,Insee — NAF 2025 — sous-classe 49.33H
NAF 2025,H,TRANSPORTS ET ENTREPOSAGE,49,Transports terrestres et transports par conduites,49.3,Autre transport terrestre de voyageurs,49.34,Transport de voyageurs par téléphériques et remontées mécaniques,49.34Y,Transport de voyageurs par téléphériques et remontées mécaniques,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/49.34Y,Insee — NAF 2025 — sous-classe 49.34Y
NAF 2025,H,TRANSPORTS ET ENTREPOSAGE,49,Transports terrestres et transports par conduites,49.3,Autre transport terrestre de voyageurs,49.39,Autre transport terrestre de voyageurs n.c.a.,49.39Y,Autre transport terrestre de voyageurs n.c.a.,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/49.39Y,Insee — NAF 2025 — sous-classe 49.39Y
NAF 2025,H,TRANSPORTS ET ENTREPOSAGE,49,Transports terrestres et transports par conduites,49.4,Transport routier de fret et services de déménagement,49.41,Transport routier de fret,49.41G,Transport routier de fret longue distance,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/49.41G,Insee — NAF 2025 — sous-classe 49.41G
NAF 2025,H,TRANSPORTS ET ENTREPOSAGE,49,Transports terrestres et transports par conduites,49.4,Transport routier de fret et services de déménagement,49.41,Transport routier de fret,49.41H,Transport routier de fret régional et de proximité,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/49.41H,Insee — NAF 2025 — sous-classe 49.41H
NAF 2025,H,TRANSPORTS ET ENTREPOSAGE,49,Transports terrestres et transports par conduites,49.4,Transport routier de fret et services de déménagement,49.41,Transport routier de fret,49.41J,Location de camions avec chauffeur,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/49.41J,Insee — NAF 2025 — sous-classe 49.41J
NAF 2025,H,TRANSPORTS ET ENTREPOSAGE,49,Transports terrestres et transports par conduites,49.4,Transport routier de fret et services de déménagement,49.42,Services de déménagement,49.42Y,Services de déménagement,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/49.42Y,Insee — NAF 2025 — sous-classe 49.42Y
NAF 2025,H,TRANSPORTS ET ENTREPOSAGE,49,Transports terrestres et transports par conduites,49.5,Transport par conduites,49.50,Transport par conduites,49.50Y,Transport par conduites,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/49.50Y,Insee — NAF 2025 — sous-classe 49.50Y
